ts_code,net_flow,name
300418.SZ,0.00999999996565748,昆仑万维
000063.SZ,0.009999999951105565,中兴通讯
002384.SZ,0.009999999951105565,东山精密
002594.SZ,0.009999999892897904,比亚迪
300033.SZ,0.009999999747378752,同花顺
300059.SZ,2.3283064365386963e-10,东方财富
000858.SZ,8.731149137020111e-11,五粮液
603019.SH,7.275957614183426e-11,中科曙光
688256.SH,5.820766091346741e-11,寒武纪-U
000977.SZ,5.820766091346741e-11,浪潮信息
002436.SZ,5.820766091346741e-11,兴森科技
601288.SH,5.820766091346741e-11,农业银行
000988.SZ,5.093170329928398e-11,华工科技
600030.SH,4.3655745685100555e-11,中信证券
601668.SH,4.3655745685100555e-11,中国建筑
601899.SH,4.3655745685100555e-11,紫金矿业
300002.SZ,3.637978807091713e-11,神州泰岳
601728.SH,2.9103830456733704e-11,中国电信
002049.SZ,2.9103830456733704e-11,紫光国微
600859.SH,2.9103830456733704e-11,王府井
601318.SH,2.9103830456733704e-11,中国平安
600845.SH,2.546585164964199e-11,宝信软件
601677.SH,1.9099388737231493e-11,明泰铝业
601985.SH,1.8189894035458565e-11,中国核电
600585.SH,1.8189894035458565e-11,海螺水泥
002368.SZ,1.4551915228366852e-11,太极股份
000786.SZ,1.4551915228366852e-11,北新建材
002027.SZ,1.4551915228366852e-11,分众传媒
000733.SZ,1.4551915228366852e-11,振华科技
600027.SH,1.4551915228366852e-11,华电国际
300339.SZ,1.4551915228366852e-11,润和软件
002273.SZ,1.4551915228366852e-11,水晶光电
601360.SH,1.4551915228366852e-11,三六零
600150.SH,1.4551915228366852e-11,中国船舶
002555.SZ,1.2732925824820995e-11,三七互娱
002459.SZ,1.0913936421275139e-11,晶澳科技
300450.SZ,1.0913936421275139e-11,先导智能
000568.SZ,1.0913936421275139e-11,泸州老窖
000878.SZ,1.0913936421275139e-11,云南铜业
601186.SH,1.0913936421275139e-11,中国铁建
600660.SH,9.094947017729282e-12,福耀玻璃
300558.SZ,8.185452315956354e-12,贝达药业
000975.SZ,7.275957614183426e-12,山金国际
688169.SH,7.275957614183426e-12,石头科技
002472.SZ,7.275957614183426e-12,双环传动
002709.SZ,7.275957614183426e-12,天赐材料
300122.SZ,7.275957614183426e-12,智飞生物
688009.SH,7.275957614183426e-12,中国通号
600584.SH,7.275957614183426e-12,长电科技
600325.SH,7.275957614183426e-12,华发股份
300073.SZ,7.275957614183426e-12,当升科技
600276.SH,7.275957614183426e-12,恒瑞医药
603392.SH,7.048583938740194e-12,万泰生物
600258.SH,6.821210263296962e-12,首旅酒店
600426.SH,5.9117155615240335e-12,华鲁恒升
601628.SH,5.9117155615240335e-12,中国人寿
603605.SH,5.4569682106375694e-12,珀莱雅
000963.SZ,5.4569682106375694e-12,华东医药
601567.SH,5.229594535194337e-12,三星医疗
603456.SH,4.547473508864641e-12,九洲药业
000069.SZ,4.092726157978177e-12,华侨城A
600170.SH,3.637978807091713e-12,上海建工
002410.SZ,3.637978807091713e-12,广联达
000538.SZ,3.637978807091713e-12,云南白药
300896.SZ,3.637978807091713e-12,爱美客
002625.SZ,3.637978807091713e-12,光启技术
600497.SH,3.637978807091713e-12,驰宏锌锗
600398.SH,3.637978807091713e-12,海澜之家
601636.SH,3.353761712787673e-12,旗滨集团
600771.SH,2.2737367544323206e-12,广誉远
600535.SH,2.2737367544323206e-12,天士力
600885.SH,1.8189894035458565e-12,宏发股份
300661.SZ,1.8189894035458565e-12,圣邦股份
600115.SH,1.8189894035458565e-12,中国东航
601966.SH,1.8189894035458565e-12,玲珑轮胎
600009.SH,1.8189894035458565e-12,上海机场
002025.SZ,1.8189894035458565e-12,航天电器
000830.SZ,1.8189894035458565e-12,鲁西化工
002407.SZ,1.8189894035458565e-12,多氟多
000623.SZ,1.3642420526593924e-12,吉林敖东
603260.SH,1.1368683772161603e-12,合盛硅业
300832.SZ,1.1368683772161603e-12,新产业
603816.SH,9.094947017729282e-13,顾家家居
600167.SH,3.979039320256561e-13,联美控股
300628.SZ,0.0,亿联网络
000818.SZ,0.0,航锦科技
002179.SZ,0.0,中航光电
601155.SH,0.0,新城控股
000625.SZ,0.0,长安汽车
300088.SZ,0.0,长信科技
600489.SH,0.0,中金黄金
000066.SZ,0.0,中国长城
688777.SH,0.0,中控技术
300750.SZ,0.0,宁德时代
600699.SH,0.0,均胜电子
000034.SZ,0.0,神州数码
603688.SH,-2.2737367544323206e-13,石英股份
002572.SZ,-4.547473508864641e-13,索菲亚
688063.SH,-4.547473508864641e-13,派能科技
002151.SZ,-6.821210263296962e-13,北斗星通
001914.SZ,-7.389644451905042e-13,招商积余
000009.SZ,-9.094947017729282e-13,中国宝安
002081.SZ,-9.094947017729282e-13,金螳螂
002497.SZ,-9.094947017729282e-13,雅化集团
000408.SZ,-9.094947017729282e-13,藏格矿业
300001.SZ,-9.094947017729282e-13,特锐德
000708.SZ,-1.5916157281026244e-12,中信特钢
000035.SZ,-1.8189894035458565e-12,中国天楹
000400.SZ,-1.8189894035458565e-12,许继电气
002739.SZ,-1.8189894035458565e-12,万达电影
688617.SH,-2.2737367544323206e-12,惠泰医疗
601021.SH,-2.2737367544323206e-12,春秋航空
600867.SH,-2.4726887204451486e-12,通化东宝
300118.SZ,-2.7284841053187847e-12,东方日升
603939.SH,-3.296918293926865e-12,益丰药房
601390.SH,-3.637978807091713e-12,中国中铁
000661.SZ,-3.637978807091713e-12,长春高新
600196.SH,-3.637978807091713e-12,复星医药
603885.SH,-3.637978807091713e-12,吉祥航空
000831.SZ,-3.637978807091713e-12,中国稀土
603077.SH,-3.637978807091713e-12,和邦生物
603000.SH,-3.637978807091713e-12,人民网
603979.SH,-3.637978807091713e-12,金诚信
688036.SH,-3.637978807091713e-12,传音控股
300999.SZ,-3.637978807091713e-12,金龙鱼
002138.SZ,-3.637978807091713e-12,顺络电子
300627.SZ,-4.092726157978177e-12,华测导航
600372.SH,-4.547473508864641e-12,中航机载
000039.SZ,-5.4569682106375694e-12,中集集团
300866.SZ,-5.4569682106375694e-12,安克创新
601000.SH,-5.4569682106375694e-12,唐山港
002223.SZ,-5.9117155615240335e-12,鱼跃医疗
601766.SH,-7.275957614183426e-12,中国中车
601012.SH,-7.275957614183426e-12,隆基绿能
002432.SZ,-8.185452315956354e-12,九安医疗
300012.SZ,-9.094947017729282e-12,华测检测
002008.SZ,-9.094947017729282e-12,大族激光
600039.SH,-9.094947017729282e-12,四川路桥
688180.SH,-1.0686562745831907e-11,君实生物-U
002145.SZ,-1.0913936421275139e-11,中核钛白
600436.SH,-1.3642420526593924e-11,片仔癀
300567.SZ,-1.4551915228366852e-11,精测电子
601328.SH,-1.4551915228366852e-11,交通银行
688111.SH,-1.4551915228366852e-11,金山办公
302132.SZ,-1.4551915228366852e-11,中航成飞
002281.SZ,-1.4551915228366852e-11,光迅科技
300024.SZ,-1.4551915228366852e-11,机器人
000157.SZ,-1.8189894035458565e-11,中联重科
002465.SZ,-2.1827872842550278e-11,海格通信
002152.SZ,-2.1827872842550278e-11,广电运通
002648.SZ,-2.1827872842550278e-11,卫星化学
300144.SZ,-2.3646862246096134e-11,宋城演艺
002028.SZ,-2.4556356947869062e-11,思源电气
600690.SH,-2.546585164964199e-11,海尔智家
000792.SZ,-2.9103830456733704e-11,盐湖股份
603501.SH,-2.9103830456733704e-11,韦尔股份
300017.SZ,-2.9103830456733704e-11,网宿科技
000333.SZ,-2.9103830456733704e-11,美的集团
601658.SH,-2.9103830456733704e-11,邮储银行
601127.SH,-2.9103830456733704e-11,赛力斯
600111.SH,-3.637978807091713e-11,北方稀土
600438.SH,-3.637978807091713e-11,通威股份
300454.SZ,-5.820766091346741e-11,深信服
301236.SZ,-8.731149137020111e-11,软通动力
603986.SH,-1.4551915228366852e-10,兆易创新
002415.SZ,-0.009999999892897904,海康威视
300476.SZ,-0.009999999892897904,胜宏科技
002131.SZ,-0.009999999929277692,利欧股份
002714.SZ,-0.009999999943829607,牧原股份
600839.SH,-0.009999999951105565,四川长虹
688981.SH,-0.009999999951105565,中芯国际
300296.SZ,-0.009999999954743544,利亚德
300014.SZ,-0.009999999958381522,亿纬锂能
600048.SH,-0.00999999996565748,保利发展
601601.SH,-0.00999999996565748,中国太保
300474.SZ,-0.009999999969295459,景嘉微
002156.SZ,-0.009999999972933438,通富微电
002558.SZ,-0.009999999976571416,巨人网络
600588.SH,-0.009999999980209395,用友网络
002065.SZ,-0.009999999980209395,东华软件
601816.SH,-0.009999999980209395,京沪高铁
600029.SH,-0.009999999983847374,南方航空
600118.SH,-0.009999999987485353,中国卫星
300003.SZ,-0.009999999987485353,乐普医疗
002460.SZ,-0.009999999987485353,赣锋锂业
601989.SH,-0.009999999989304342,中国重工
002841.SZ,-0.00999999999044121,视源股份
300763.SZ,-0.009999999991123332,锦浪科技
605499.SH,-0.009999999992942321,东鹏饮料
002240.SZ,-0.00999999999476131,盛新锂能
300759.SZ,-0.00999999999476131,康龙化成
300142.SZ,-0.00999999999476131,沃森生物
601727.SH,-0.00999999999476131,上海电气
601166.SH,-0.00999999999476131,兴业银行
600887.SH,-0.00999999999476131,伊利股份
002456.SZ,-0.00999999999476131,欧菲光
300760.SZ,-0.00999999999476131,迈瑞医疗
600998.SH,-0.009999999994988684,九州通
600803.SH,-0.009999999995102371,新奥股份
603806.SH,-0.0099999999965803,福斯特
300315.SZ,-0.0099999999965803,掌趣科技
300604.SZ,-0.0099999999965803,长川科技
600166.SH,-0.009999999997489795,福田汽车
600760.SH,-0.00999999999839929,中航沈飞
000683.SZ,-0.00999999999839929,远兴能源
601618.SH,-0.00999999999839929,中国中冶
002414.SZ,-0.00999999999839929,高德红外
300015.SZ,-0.00999999999839929,爱尔眼科
600905.SH,-0.00999999999839929,三峡能源
688223.SH,-0.00999999999839929,晶科能源
600188.SH,-0.00999999999839929,兖矿能源
600547.SH,-0.00999999999839929,山东黄金
603568.SH,-0.00999999999839929,伟明环保
601919.SH,-0.00999999999839929,中远海控
688122.SH,-0.00999999999839929,西部超导
600352.SH,-0.009999999998967724,浙江龙盛
600315.SH,-0.009999999999536158,上海家化
600018.SH,-0.009999999999649845,上港集团
600177.SH,-0.009999999999706688,雅戈尔
600655.SH,-0.009999999999763531,豫园股份
688396.SH,-0.009999999999763531,华润微
002120.SZ,-0.009999999999763531,韵达股份
600309.SH,-0.010000000000218279,万华化学
601877.SH,-0.010000000000218279,正泰电器
300601.SZ,-0.010000000000218279,康泰生物
000960.SZ,-0.010000000000218279,锡业股份
603899.SH,-0.010000000000445652,晨光股份
600516.SH,-0.010000000000673026,方大炭素
002372.SZ,-0.0100000000009004,伟星新材
002202.SZ,-0.010000000001127773,金风科技
601880.SH,-0.010000000001127773,辽港股份
002268.SZ,-0.010000000001127773,电科网安
603588.SH,-0.010000000001355147,高能环境
300529.SZ,-0.01000000000158252,健帆生物
600754.SH,-0.01000000000158252,锦江酒店
601111.SH,-0.010000000002037268,中国国航
001979.SZ,-0.010000000002037268,招商蛇口
300769.SZ,-0.010000000002037268,德方纳米
601058.SH,-0.010000000002037268,赛轮轮胎
002544.SZ,-0.010000000002037268,普天科技
002603.SZ,-0.010000000002037268,以岭药业
688099.SH,-0.010000000002037268,晶晨股份
601857.SH,-0.010000000002037268,中国石油
600000.SH,-0.010000000002037268,浦发银行
600862.SH,-0.010000000002037268,中航高科
002738.SZ,-0.010000000002037268,中矿资源
600893.SH,-0.010000000002037268,航发动力
002541.SZ,-0.010000000002492015,鸿路钢构
603290.SH,-0.010000000002492015,斯达半导
002831.SZ,-0.010000000002605702,裕同科技
300070.SZ,-0.010000000002946763,碧水源
603087.SH,-0.010000000002946763,甘李药业
600392.SH,-0.010000000003856258,盛和资源
600219.SH,-0.010000000003856258,南山铝业
600816.SH,-0.010000000004538379,建元信托
601179.SH,-0.010000000004765752,中国西电
600160.SH,-0.010000000004765752,巨化股份
300395.SZ,-0.010000000004765752,菲利华
600038.SH,-0.010000000005675247,中直股份
002601.SZ,-0.010000000005675247,龙佰集团
003816.SZ,-0.010000000005675247,中国广核
600795.SH,-0.010000000005675247,国电电力
600563.SH,-0.010000000005675247,法拉电子
000630.SZ,-0.010000000005675247,铜陵有色
000998.SZ,-0.010000000005675247,隆平高科
600884.SH,-0.010000000005675247,杉杉股份
300346.SZ,-0.010000000005675247,南大光电
603606.SH,-0.010000000007039489,东方电缆
603833.SH,-0.01000000000738055,欧派家居
000933.SZ,-0.010000000007494236,神火股份
000002.SZ,-0.010000000009313226,万科A
603799.SH,-0.010000000009313226,华友钴业
600104.SH,-0.010000000009313226,上汽集团
300383.SZ,-0.010000000009313226,光环新网
300394.SZ,-0.010000000009313226,天孚通信
002422.SZ,-0.010000000009313226,科伦药业
002312.SZ,-0.010000000009313226,川发龙蟒
300316.SZ,-0.010000000009313226,晶盛机电
600487.SH,-0.010000000009313226,亨通光电
600519.SH,-0.010000000009313226,贵州茅台
002812.SZ,-0.010000000011132215,恩捷股份
601233.SH,-0.010000000012951205,桐昆股份
000932.SZ,-0.010000000012951205,华菱钢铁
000519.SZ,-0.010000000014770194,中兵红箭
600089.SH,-0.010000000014770194,特变电工
600482.SH,-0.010000000014770194,中国动力
600019.SH,-0.010000000016589183,宝钢股份
002236.SZ,-0.010000000016589183,大华股份
600895.SH,-0.010000000016589183,张江高科
601216.SH,-0.010000000016589183,君正集团
300438.SZ,-0.010000000018408173,鹏辉能源
002044.SZ,-0.010000000023865141,美年健康
600031.SH,-0.010000000023865141,三一重工
300433.SZ,-0.01000000002568413,蓝思科技
600316.SH,-0.01000000002750312,洪都航空
601088.SH,-0.010000000031141099,中国神华
000651.SZ,-0.010000000038417056,格力电器
300308.SZ,-0.010000000038417056,中际旭创
002916.SZ,-0.010000000038417056,深南电路
600900.SH,-0.010000000067520887,长江电力
300274.SZ,-0.010000000067520887,阳光电源
600050.SH,-0.010000000125728548,中国联通
300253.SZ,-0.019999999953142833,卫宁健康
300068.SZ,-0.019999999953142833,南都电源
300207.SZ,-0.019999999978608685,欣旺达
002129.SZ,-0.019999999978608685,TCL中环
002439.SZ,-0.019999999982246663,启明星辰
603288.SH,-0.019999999982246663,海天味业
688599.SH,-0.019999999984065653,天合光能
688005.SH,-0.019999999985884642,容百科技
002195.SZ,-0.01999999998952262,岩山科技
600745.SH,-0.01999999998952262,闻泰科技
601600.SH,-0.01999999998952262,中国铝业
600143.SH,-0.01999999998952262,金发科技
600010.SH,-0.01999999998952262,包钢股份
688120.SH,-0.01999999999134161,华海清科
002078.SZ,-0.019999999992251105,太阳纸业
002466.SZ,-0.0199999999931606,天齐锂业
601319.SH,-0.0199999999931606,中国人保
300919.SZ,-0.01999999999497959,中伟股份
300457.SZ,-0.01999999999497959,赢合科技
002176.SZ,-0.01999999999497959,江特电机
600879.SH,-0.01999999999679858,航天电子
002091.SZ,-0.01999999999679858,江苏国泰
688303.SH,-0.01999999999679858,大全能源
300595.SZ,-0.0199999999974807,欧普康视
601866.SH,-0.01999999999929969,中远海发
600763.SH,-0.019999999999527063,通策医疗
600704.SH,-0.01999999999998181,物产中大
600007.SH,-0.020000000000209184,中国国贸
000617.SZ,-0.020000000000436557,中油资本
600011.SH,-0.020000000000436557,华能国际
600346.SH,-0.020000000002028173,恒力石化
601799.SH,-0.020000000004074536,星宇股份
000425.SZ,-0.020000000004074536,徐工机械
002389.SZ,-0.020000000004074536,航天彩虹
600820.SH,-0.020000000004529284,隧道股份
600399.SH,-0.02000000000680302,抚顺特钢
600129.SH,-0.020000000007712515,太极集团
002756.SZ,-0.020000000009076757,永兴材料
603486.SH,-0.020000000010441,科沃斯
002409.SZ,-0.020000000011350494,雅克科技
300676.SZ,-0.020000000011350494,华大基因
300347.SZ,-0.02000000002044544,泰格医药
300502.SZ,-0.020000000047730282,新易盛
688008.SH,-0.020000000047730282,澜起科技
300223.SZ,-0.020000000076834112,北京君正
300568.SZ,-0.0299999999897409,星源材质
688002.SH,-0.03000000000338332,睿创微纳
601168.SH,-0.030000000006111804,西部矿业
